t_s,V_volts,i_medido_A,w_medido_rad_s,i_verdadeiro_A,w_verdadeiro_rad_s
0.267200,12.000000,1.918945,214.757310,1.902337,216.751224
0.267400,12.000000,1.918945,214.757310,1.900247,216.805796
0.267600,12.000000,1.977539,214.757310,1.898159,216.860290
0.267800,12.000000,1.889648,214.757310,1.896075,216.914706
0.268000,12.000000,1.867676,214.757310,1.893993,216.969043
0.268200,12.000000,1.904297,230.097118,1.891915,217.023301
0.268400,12.000000,1.904297,214.757310,1.889839,217.077482
0.268600,12.000000,1.875000,214.757310,1.887767,217.131584
0.268800,12.000000,1.853027,214.757310,1.885698,217.185608
0.269000,12.000000,1.955566,214.757310,1.883631,217.239554
0.269200,12.000000,1.889648,214.757310,1.881568,217.293423
0.269400,12.000000,1.860352,214.757310,1.879507,217.347214
0.269600,12.000000,1.904297,230.097118,1.877449,217.400927
0.269800,12.000000,1.875000,214.757310,1.875395,217.454563
0.270000,12.000000,1.867676,214.757310,1.873343,217.508121
0.270200,12.000000,1.889648,214.757310,1.871295,217.561602
0.270400,12.000000,1.831055,214.757310,1.869249,217.615006
0.270600,12.000000,1.875000,230.097118,1.867206,217.668334
0.270800,12.000000,1.918945,214.757310,1.865166,217.721584
0.271000,12.000000,1.875000,214.757310,1.863129,217.774757
0.271200,12.000000,1.853027,214.757310,1.861096,217.827854
0.271400,12.000000,1.845703,214.757310,1.859065,217.880874
0.271600,12.000000,1.845703,230.097118,1.857036,217.933818
0.271800,12.000000,1.845703,214.757310,1.855011,217.986685
0.272000,12.000000,1.838379,214.757310,1.852989,218.039477
0.272200,12.000000,1.875000,214.757310,1.850970,218.092192
0.272400,12.000000,1.794434,214.757310,1.848953,218.144831
0.272600,12.000000,1.875000,230.097118,1.846940,218.197394
0.272800,12.000000,1.831055,214.757310,1.844929,218.249881
0.273000,12.000000,1.853027,214.757310,1.842922,218.302293
0.273200,12.000000,1.809082,214.757310,1.840917,218.354629
0.273400,12.000000,1.882324,230.097118,1.838915,218.406889
0.273600,12.000000,1.875000,214.757310,1.836916,218.459075
0.273800,12.000000,1.860352,214.757310,1.834920,218.511185
0.274000,12.000000,1.787109,214.757310,1.832927,218.563219
0.274200,12.000000,1.853027,230.097118,1.830936,218.615179
0.274400,12.000000,1.838379,214.757310,1.828949,218.667064
0.274600,12.000000,1.779785,214.757310,1.826964,218.718874
0.274800,12.000000,1.823730,214.757310,1.824982,218.770610
0.275000,12.000000,1.831055,230.097118,1.823003,218.822270
0.275200,12.000000,1.838379,214.757310,1.821027,218.873857
0.275400,12.000000,1.823730,214.757310,1.819054,218.925368
0.275600,12.000000,1.823730,214.757310,1.817084,218.976806
0.275800,12.000000,1.860352,230.097118,1.815116,219.028169
0.276000,12.000000,1.853027,214.757310,1.813151,219.079459
0.276200,12.000000,1.728516,214.757310,1.811190,219.130674
0.276400,12.000000,1.801758,214.757310,1.809231,219.181816
0.276600,12.000000,1.801758,230.097118,1.807274,219.232884
0.276800,12.000000,1.750488,214.757310,1.805321,219.283878
0.277000,12.000000,1.809082,214.757310,1.803370,219.334798
0.277200,12.000000,1.838379,230.097118,1.801423,219.385646
0.277400,12.000000,1.765137,214.757310,1.799478,219.436419
0.277600,12.000000,1.809082,214.757310,1.797536,219.487120
0.277800,12.000000,1.765137,230.097118,1.795596,219.537748
0.278000,12.000000,1.772461,214.757310,1.793660,219.588302
0.278200,12.000000,1.838379,214.757310,1.791726,219.638784
0.278400,12.000000,1.772461,230.097118,1.789795,219.689193
0.278600,12.000000,1.801758,214.757310,1.787867,219.739529
0.278800,12.000000,1.728516,214.757310,1.785941,219.789793
0.279000,12.000000,1.838379,230.097118,1.784019,219.839984
0.279200,12.000000,1.801758,214.757310,1.782099,219.890102
0.279400,12.000000,1.772461,214.757310,1.780182,219.940149
0.279600,12.000000,1.794434,230.097118,1.778267,219.990123
0.279800,12.000000,1.735840,214.757310,1.776356,220.040026
0.280000,12.000000,1.809082,214.757310,1.774447,220.089856
0.280200,12.000000,1.765137,230.097118,1.772541,220.139614
0.280400,12.000000,1.765137,214.757310,1.770638,220.189301
0.280600,12.000000,1.750488,214.757310,1.768737,220.238916
0.280800,12.000000,1.750488,230.097118,1.766839,220.288459
0.281000,12.000000,1.787109,214.757310,1.764944,220.337931
0.281200,12.000000,1.772461,214.757310,1.763052,220.387332
0.281400,12.000000,1.779785,230.097118,1.761162,220.436662
0.281600,12.000000,1.757812,214.757310,1.759275,220.485920
0.281800,12.000000,1.772461,214.757310,1.757391,220.535107
0.282000,12.000000,1.743164,230.097118,1.755510,220.584224
0.282200,12.000000,1.823730,214.757310,1.753631,220.633269
0.282400,12.000000,1.706543,230.097118,1.751755,220.682244
0.282600,12.000000,1.787109,214.757310,1.749882,220.731148
0.282800,12.000000,1.787109,214.757310,1.748011,220.779982
0.283000,12.000000,1.721191,230.097118,1.746143,220.828745
0.283200,12.000000,1.809082,214.757310,1.744278,220.877438
0.283400,12.000000,1.772461,230.097118,1.742415,220.926061
0.283600,12.000000,1.772461,214.757310,1.740555,220.974614
0.283800,12.000000,1.743164,214.757310,1.738698,221.023096
0.284000,12.000000,1.728516,230.097118,1.736844,221.071509
0.284200,12.000000,1.728516,214.757310,1.734992,221.119852
0.284400,12.000000,1.743164,230.097118,1.733143,221.168125
0.284600,12.000000,1.772461,214.757310,1.731296,221.216329
0.284800,12.000000,1.735840,214.757310,1.729452,221.264463
0.285000,12.000000,1.699219,230.097118,1.727611,221.312528
0.285200,12.000000,1.750488,214.757310,1.725773,221.360523
0.285400,12.000000,1.750488,230.097118,1.723937,221.408449
0.285600,12.000000,1.743164,214.757310,1.722104,221.456306
0.285800,12.000000,1.743164,230.097118,1.720273,221.504094
0.286000,12.000000,1.713867,214.757310,1.718445,221.551813
0.286200,12.000000,1.691895,230.097118,1.716620,221.599464
0.286400,12.000000,1.691895,214.757310,1.714797,221.647045
0.286600,12.000000,1.662598,214.757310,1.712977,221.694558
0.286800,12.000000,1.721191,230.097118,1.711160,221.742003
0.287000,12.000000,1.706543,214.757310,1.709345,221.789379
0.287200,12.000000,1.691895,230.097118,1.707533,221.836687
0.287400,12.000000,1.618652,214.757310,1.705723,221.883926
0.287600,12.000000,1.669922,230.097118,1.703916,221.931097
0.287800,12.000000,1.735840,214.757310,1.702112,221.978201
0.288000,12.000000,1.677246,230.097118,1.700310,222.025236
0.288200,12.000000,1.706543,214.757310,1.698511,222.072204
0.288400,12.000000,1.655273,230.097118,1.696714,222.119104
0.288600,12.000000,1.735840,214.757310,1.694920,222.165936
0.288800,12.000000,1.691895,230.097118,1.693129,222.212701
0.289000,12.000000,1.699219,214.757310,1.691340,222.259398
0.289200,12.000000,1.757812,230.097118,1.689554,222.306028
0.289400,12.000000,1.735840,214.757310,1.687770,222.352591
0.289600,12.000000,1.677246,230.097118,1.685989,222.399087
0.289800,12.000000,1.669922,214.757310,1.684211,222.445515
0.290000,12.000000,1.669922,230.097118,1.682435,222.491877
0.290200,12.000000,1.699219,214.757310,1.680662,222.538172
0.290400,12.000000,1.677246,230.097118,1.678891,222.584400
0.290600,12.000000,1.662598,214.757310,1.677123,222.630561
0.290800,12.000000,1.721191,230.097118,1.675357,222.676656
0.291000,12.000000,1.669922,214.757310,1.673594,222.722684
0.291200,12.000000,1.743164,230.097118,1.671833,222.768646
0.291400,12.000000,1.669922,214.757310,1.670075,222.814542
0.291600,12.000000,1.721191,230.097118,1.668319,222.860371
0.291800,12.000000,1.677246,214.757310,1.666566,222.906135
0.292000,12.000000,1.691895,230.097118,1.664816,222.951832
0.292200,12.000000,1.640625,214.757310,1.663068,222.997464
0.292400,12.000000,1.633301,230.097118,1.661322,223.043029
0.292600,12.000000,1.669922,214.757310,1.659580,223.088529
0.292800,12.000000,1.684570,230.097118,1.657839,223.133964
0.293000,12.000000,1.655273,214.757310,1.656101,223.179333
0.293200,12.000000,1.618652,230.097118,1.654366,223.224636
0.293400,12.000000,1.611328,230.097118,1.652633,223.269874
0.293600,12.000000,1.611328,214.757310,1.650903,223.315047
0.293800,12.000000,1.596680,230.097118,1.649175,223.360155
0.294000,12.000000,1.647949,214.757310,1.647449,223.405198
0.294200,12.000000,1.677246,230.097118,1.645726,223.450175
0.294400,12.000000,1.640625,214.757310,1.644006,223.495088
0.294600,12.000000,1.574707,230.097118,1.642288,223.539937
0.294800,12.000000,1.633301,230.097118,1.640572,223.584720
0.295000,12.000000,1.633301,214.757310,1.638859,223.629439
0.295200,12.000000,1.699219,230.097118,1.637149,223.674093
0.295400,12.000000,1.589355,214.757310,1.635441,223.718683
0.295600,12.000000,1.618652,230.097118,1.633735,223.763209
0.295800,12.000000,1.684570,214.757310,1.632032,223.807671
0.296000,12.000000,1.640625,230.097118,1.630331,223.852068
0.296200,12.000000,1.647949,230.097118,1.628633,223.896402
0.296400,12.000000,1.633301,214.757310,1.626937,223.940671
0.296600,12.000000,1.633301,230.097118,1.625244,223.984877
0.296800,12.000000,1.647949,214.757310,1.623553,224.029019
0.297000,12.000000,1.596680,230.097118,1.621865,224.073097
0.297200,12.000000,1.647949,230.097118,1.620179,224.117111
0.297400,12.000000,1.574707,214.757310,1.618495,224.161063
0.297600,12.000000,1.625977,230.097118,1.616814,224.204950
0.297800,12.000000,1.618652,214.757310,1.615135,224.248775
0.298000,12.000000,1.596680,230.097118,1.613459,224.292536
0.298200,12.000000,1.611328,230.097118,1.611785,224.336235
0.298400,12.000000,1.589355,214.757310,1.610113,224.379870
0.298600,12.000000,1.574707,230.097118,1.608444,224.423442
0.298800,12.000000,1.596680,230.097118,1.606778,224.466952
0.299000,12.000000,1.574707,214.757310,1.605113,224.510398
0.299200,12.000000,1.611328,230.097118,1.603451,224.553783
0.299400,12.000000,1.567383,230.097118,1.601792,224.597104
0.299600,12.000000,1.618652,214.757310,1.600135,224.640363
0.299800,12.000000,1.560059,230.097118,1.598480,224.683560
0.300000,12.000000,1.582031,214.757310,1.596828,224.726694
0.300200,12.000000,1.574707,230.097118,1.595178,224.769766
0.300400,12.000000,1.633301,230.097118,1.593530,224.812777
0.300600,12.000000,1.604004,214.757310,1.591885,224.855725
0.300800,12.000000,1.582031,230.097118,1.590242,224.898611
0.301000,12.000000,1.604004,230.097118,1.588602,224.941435
0.301200,12.000000,1.523438,214.757310,1.586964,224.984198
0.301400,12.000000,1.582031,230.097118,1.585328,225.026899
0.301600,12.000000,1.640625,230.097118,1.583695,225.069538
0.301800,12.000000,1.589355,214.757310,1.582064,225.112116
0.302000,12.000000,1.582031,230.097118,1.580435,225.154632
0.302200,12.000000,1.596680,230.097118,1.578809,225.197087
0.302400,12.000000,1.604004,214.757310,1.577185,225.239481
0.302600,12.000000,1.516113,230.097118,1.575563,225.281814
0.302800,12.000000,1.523438,230.097118,1.573944,225.324086
0.303000,12.000000,1.582031,230.097118,1.572327,225.366296
0.303200,12.000000,1.552734,214.757310,1.570713,225.408446
0.303400,12.000000,1.611328,230.097118,1.569100,225.450536
0.303600,12.000000,1.560059,230.097118,1.567490,225.492564
0.303800,12.000000,1.508789,214.757310,1.565883,225.534532
0.304000,12.000000,1.523438,230.097118,1.564277,225.576439
0.304200,12.000000,1.479492,230.097118,1.562674,225.618286
0.304400,12.000000,1.552734,214.757310,1.561074,225.660073
0.304600,12.000000,1.552734,230.097118,1.559475,225.701799
0.304800,12.000000,1.545410,230.097118,1.557879,225.743465
0.305000,12.000000,1.589355,230.097118,1.556285,225.785071
0.305200,12.000000,1.589355,214.757310,1.554694,225.826617
0.305400,12.000000,1.545410,230.097118,1.553105,225.868103
0.305600,12.000000,1.486816,230.097118,1.551518,225.909530
0.305800,12.000000,1.567383,214.757310,1.549933,225.950896
0.306000,12.000000,1.567383,230.097118,1.548351,225.992203
0.306200,12.000000,1.552734,230.097118,1.546771,226.033450
0.306400,12.000000,1.574707,230.097118,1.545193,226.074638
0.306600,12.000000,1.508789,214.757310,1.543618,226.115767
0.306800,12.000000,1.604004,230.097118,1.542045,226.156836
0.307000,12.000000,1.508789,230.097118,1.540474,226.197846
0.307200,12.000000,1.560059,230.097118,1.538905,226.238797
0.307400,12.000000,1.486816,214.757310,1.537339,226.279689
0.307600,12.000000,1.508789,230.097118,1.535774,226.320521
0.307800,12.000000,1.582031,230.097118,1.534213,226.361295
0.308000,12.000000,1.523438,230.097118,1.532653,226.402011
0.308200,12.000000,1.552734,214.757310,1.531096,226.442667
0.308400,12.000000,1.538086,230.097118,1.529540,226.483265
0.308600,12.000000,1.523438,230.097118,1.527987,226.523804
0.308800,12.000000,1.567383,230.097118,1.526437,226.564285
0.309000,12.000000,1.516113,214.757310,1.524888,226.604707
0.309200,12.000000,1.472168,230.097118,1.523342,226.645071
0.309400,12.000000,1.494141,230.097118,1.521798,226.685377
0.309600,12.000000,1.538086,230.097118,1.520257,226.725625
0.309800,12.000000,1.530762,230.097118,1.518717,226.765815
0.310000,12.000000,1.472168,214.757310,1.517180,226.805947
0.310200,12.000000,1.494141,230.097118,1.515645,226.846021
0.310400,12.000000,1.494141,230.097118,1.514112,226.886037
0.310600,12.000000,1.501465,230.097118,1.512581,226.925995
0.310800,12.000000,1.472168,230.097118,1.511053,226.965896
0.311000,12.000000,1.494141,214.757310,1.509526,227.005740
0.311200,12.000000,1.486816,230.097118,1.508002,227.045526
0.311400,12.000000,1.530762,230.097118,1.506481,227.085254
0.311600,12.000000,1.530762,230.097118,1.504961,227.124925
0.311800,12.000000,1.501465,230.097118,1.503443,227.164539
0.312000,12.000000,1.486816,214.757310,1.501928,227.204096
0.312200,12.000000,1.501465,230.097118,1.500415,227.243596
0.312400,12.000000,1.472168,230.097118,1.498904,227.283039
0.312600,12.000000,1.464844,230.097118,1.497395,227.322425
0.312800,12.000000,1.464844,230.097118,1.495889,227.361754
0.313000,12.000000,1.472168,214.757310,1.494385,227.401027
0.313200,12.000000,1.457520,230.097118,1.492882,227.440242
0.313400,12.000000,1.494141,230.097118,1.491382,227.479402
0.313600,12.000000,1.508789,230.097118,1.489884,227.518505
0.313800,12.000000,1.442871,230.097118,1.488389,227.557551
0.314000,12.000000,1.486816,230.097118,1.486895,227.596541
0.314200,12.000000,1.479492,214.757310,1.485404,227.635475
0.314400,12.000000,1.494141,230.097118,1.483914,227.674353
0.314600,12.000000,1.479492,230.097118,1.482427,227.713175
0.314800,12.000000,1.435547,230.097118,1.480942,227.751941
0.315000,12.000000,1.442871,230.097118,1.479460,227.790650
0.315200,12.000000,1.479492,230.097118,1.477979,227.829304
0.315400,12.000000,1.508789,230.097118,1.476500,227.867903
0.315600,12.000000,1.406250,214.757310,1.475024,227.906445
0.315800,12.000000,1.486816,230.097118,1.473550,227.944933
0.316000,12.000000,1.508789,230.097118,1.472077,227.983364
0.316200,12.000000,1.464844,230.097118,1.470607,228.021740
0.316400,12.000000,1.486816,230.097118,1.469139,228.060061
0.316600,12.000000,1.450195,230.097118,1.467674,228.098327
0.316800,12.000000,1.464844,230.097118,1.466210,228.136537
0.317000,12.000000,1.413574,214.757310,1.464748,228.174692
0.317200,12.000000,1.391602,230.097118,1.463289,228.212793
0.317400,12.000000,1.486816,230.097118,1.461832,228.250838
0.317600,12.000000,1.428223,230.097118,1.460376,228.288828
0.317800,12.000000,1.442871,230.097118,1.458923,228.326764
0.318000,12.000000,1.413574,230.097118,1.457472,228.364645
0.318200,12.000000,1.413574,230.097118,1.456023,228.402471
0.318400,12.000000,1.450195,230.097118,1.454576,228.440243
0.318600,12.000000,1.428223,230.097118,1.453131,228.477961
0.318800,12.000000,1.464844,214.757310,1.451689,228.515623
0.319000,12.000000,1.464844,230.097118,1.450248,228.553232
0.319200,12.000000,1.457520,230.097118,1.448809,228.590787
0.319400,12.000000,1.457520,230.097118,1.447373,228.628287
0.319600,12.000000,1.494141,230.097118,1.445939,228.665733
0.319800,12.000000,1.413574,230.097118,1.444506,228.703125
0.320000,12.000000,1.442871,230.097118,1.443076,228.740463
0.320200,12.000000,1.472168,230.097118,1.441648,228.777748
0.320400,12.000000,1.479492,230.097118,1.440222,228.814979
0.320600,12.000000,1.398926,230.097118,1.438797,228.852156
0.320800,12.000000,1.428223,214.757310,1.437375,228.889279
0.321000,12.000000,1.479492,230.097118,1.435955,228.926349
0.321200,12.000000,1.450195,230.097118,1.434537,228.963365
0.321400,12.000000,1.435547,230.097118,1.433121,229.000328
0.321600,12.000000,1.428223,230.097118,1.431708,229.037238
0.321800,12.000000,1.420898,230.097118,1.430296,229.074094
0.322000,12.000000,1.435547,230.097118,1.428886,229.110898
0.322200,12.000000,1.420898,230.097118,1.427478,229.147648
0.322400,12.000000,1.428223,230.097118,1.426072,229.184345
0.322600,12.000000,1.428223,230.097118,1.424669,229.220990
0.322800,12.000000,1.406250,230.097118,1.423267,229.257581
0.323000,12.000000,1.435547,230.097118,1.421867,229.294120
0.323200,12.000000,1.508789,230.097118,1.420470,229.330606
0.323400,12.000000,1.362305,230.097118,1.419074,229.367040
0.323600,12.000000,1.428223,230.097118,1.417681,229.403420
0.323800,12.000000,1.391602,230.097118,1.416289,229.439749
0.324000,12.000000,1.435547,230.097118,1.414899,229.476025
0.324200,12.000000,1.413574,230.097118,1.413512,229.512249
